	ThScore	TP	TN	FP	FN	TPR	FPR
0	0.028571428571428574	787	0	3213	0	1.0	1.0
1	0.03333333333333333	787	1	3212	0	1.0	0.9996887643946467
2	0.037037037037037035	787	4	3209	0	1.0	0.998755057578587
3	0.04	786	4	3209	1	0.9987293519695044	0.998755057578587
4	0.04166666666666666	786	5	3208	1	0.9987293519695044	0.9984438219732338
5	0.046875	786	8	3205	1	0.9987293519695044	0.997510115157174
6	0.047619047619047616	786	9	3204	1	0.9987293519695044	0.9971988795518207
7	0.05	785	14	3199	2	0.9974587039390089	0.9956427015250545
8	0.05555555555555555	785	22	3191	2	0.9974587039390089	0.9931528166822284
9	0.057142857142857134	785	28	3185	2	0.9974587039390089	0.9912854030501089
10	0.06	785	29	3184	2	0.9974587039390089	0.9909741674447556
11	0.0625	785	30	3183	2	0.9974587039390089	0.9906629318394025
12	0.06666666666666668	785	37	3176	2	0.9974587039390089	0.9884842826019297
13	0.07142857142857142	785	46	3167	2	0.9974587039390089	0.9856831621537504
14	0.078125	784	47	3166	3	0.9961880559085133	0.9853719265483971
15	0.08	784	48	3165	3	0.9961880559085133	0.9850606909430439
16	0.08333333333333333	784	51	3162	3	0.9961880559085133	0.9841269841269841
17	0.08571428571428573	782	89	3124	5	0.9936467598475223	0.9723000311235606
18	0.09375	782	91	3122	5	0.9936467598475223	0.971677559912854
19	0.09523809523809523	782	92	3121	5	0.9936467598475223	0.9713663243075008
20	0.1	782	98	3115	5	0.9936467598475223	0.9694989106753813
21	0.10714285714285714	781	130	3083	6	0.9923761118170267	0.9595393713040772
22	0.1111111111111111	781	137	3076	6	0.9923761118170267	0.9573607220666044
23	0.11428571428571427	779	158	3055	8	0.9898348157560356	0.9508247743541861
24	0.1142857142857143	779	159	3054	8	0.9898348157560356	0.9505135387488328
25	0.11904761904761905	779	161	3052	8	0.9898348157560356	0.9498910675381264
26	0.12	778	161	3052	9	0.98856416772554	0.9498910675381264
27	0.125	776	166	3047	11	0.9860228716645489	0.9483348895113601
28	0.13333333333333333	773	199	3014	14	0.9822109275730623	0.9380641145347027
29	0.14285714285714285	773	225	2988	14	0.9822109275730623	0.9299719887955182
30	0.14285714285714288	771	245	2968	16	0.9796696315120712	0.9237472766884531
31	0.15	771	246	2967	16	0.9796696315120712	0.9234360410831
32	0.15625	768	256	2957	19	0.9758576874205845	0.9203236850295674
33	0.16	768	257	2956	19	0.9758576874205845	0.9200124494242141
34	0.16666666666666666	767	265	2948	20	0.974587039390089	0.9175225645813881
35	0.16666666666666669	763	372	2841	24	0.9695044472681067	0.8842203548085901
36	0.17142857142857146	762	372	2841	25	0.9682337992376112	0.8842203548085901
37	0.17857142857142858	762	373	2840	25	0.9682337992376112	0.8839091192032369
38	0.18181818181818185	761	376	2837	26	0.9669631512071156	0.8829754123871771
39	0.1851851851851852	760	376	2837	27	0.96569250317662	0.8829754123871771
40	0.1875	760	377	2836	27	0.96569250317662	0.8826641767818239
41	0.19047619047619047	758	390	2823	29	0.963151207115629	0.8786181139122315
42	0.19444444444444445	757	396	2817	30	0.9618805590851334	0.876750700280112
