	ThScore	TP	TN	FP	FN	TPR	FPR
0	0.011111111111111113	778	0	3222	0	1.0	1.0
1	0.015873015873015872	777	0	3222	1	0.9987146529562982	1.0
2	0.019047619047619046	777	1	3221	1	0.9987146529562982	0.999689633767846
3	0.021428571428571432	777	2	3220	1	0.9987146529562982	0.9993792675356921
4	0.025	777	3	3219	1	0.9987146529562982	0.9990689013035382
5	0.026666666666666658	777	4	3218	1	0.9987146529562982	0.9987585350713842
6	0.027777777777777776	777	5	3217	1	0.9987146529562982	0.9984481688392303
7	0.028571428571428567	777	7	3215	1	0.9987146529562982	0.9978274363749224
8	0.0303030303030303	777	8	3214	1	0.9987146529562982	0.9975170701427685
9	0.03333333333333333	777	9	3213	1	0.9987146529562982	0.9972067039106145
10	0.034722222222222224	777	12	3210	1	0.9987146529562982	0.9962756052141527
11	0.03636363636363637	777	14	3208	1	0.9987146529562982	0.9956548727498448
12	0.037037037037037035	777	15	3207	1	0.9987146529562982	0.9953445065176909
13	0.0375	777	19	3203	1	0.9987146529562982	0.9941030415890751
14	0.03787878787878788	776	20	3202	2	0.9974293059125964	0.9937926753569212
15	0.038461538461538464	776	22	3200	2	0.9974293059125964	0.9931719428926132
16	0.03896103896103896	776	24	3198	2	0.9974293059125964	0.9925512104283054
17	0.04	776	25	3197	2	0.9974293059125964	0.9922408441961514
18	0.04166666666666666	776	27	3195	2	0.9974293059125964	0.9916201117318436
19	0.042735042735042736	776	29	3193	2	0.9974293059125964	0.9909993792675357
20	0.042857142857142864	776	31	3191	2	0.9974293059125964	0.9903786468032278
21	0.046875	776	32	3190	2	0.9974293059125964	0.9900682805710739
22	0.047619047619047616	776	33	3189	2	0.9974293059125964	0.9897579143389199
23	0.05	776	35	3187	2	0.9974293059125964	0.9891371818746121
24	0.051020408163265314	776	37	3185	2	0.9974293059125964	0.9885164494103041
25	0.05128205128205128	776	38	3184	2	0.9974293059125964	0.9882060831781502
26	0.051948051948051945	776	39	3183	2	0.9974293059125964	0.9878957169459963
27	0.052083333333333336	776	40	3182	2	0.9974293059125964	0.9875853507138423
28	0.05357142857142857	776	41	3181	2	0.9974293059125964	0.9872749844816884
29	0.05555555555555555	776	42	3180	2	0.9974293059125964	0.9869646182495344
30	0.05555555555555556	776	47	3175	2	0.9974293059125964	0.9854127870887648
31	0.05681818181818181	776	48	3174	2	0.9974293059125964	0.9851024208566108
32	0.05714285714285715	776	49	3173	2	0.9974293059125964	0.9847920546244568
33	0.0576923076923077	774	51	3171	4	0.9948586118251928	0.984171322160149
34	0.05952380952380953	773	51	3171	5	0.993573264781491	0.984171322160149
35	0.06	773	53	3169	5	0.993573264781491	0.9835505896958411
36	0.060606060606060615	772	54	3168	6	0.9922879177377892	0.9832402234636871
37	0.061224489795918366	772	56	3166	6	0.9922879177377892	0.9826194909993793
38	0.0625	772	58	3164	6	0.9922879177377892	0.9819987585350713
39	0.06293706293706294	772	63	3159	6	0.9922879177377892	0.9804469273743017
