	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	12	6	2	2	10	0	2.0	0.6019138755980866	0.2470518076499989	1
1	Iter0002	2	1	3	3	1	0	2.0	1.0	0.015745837065	1
2	Iter0003	6	3	4	1	3	0	0.5	1.0	0.079131041	1
3	Iter0004	15	4	7	1	10	0	0.5357142857142857	1.0	0.21117786183	1
4	Iter0005	6	4	6	1	5	0	0.25	0.3382352941176455	0.11982466866798998	1
5	Iter0006	8	2	5	4	5	0	3.2	0.3498452012383894	0.1152888052844	1
6	Iter0007	4	2	5	1	2	0	0.4	1.0	0.037397842155	1
7	Iter0008	12	2	5	1	6	0	1.2	1.0	0.12175869948	1
8	Iter0009	12	3	6	2	6	0	1.3333333333333333	1.0	0.21769399602712	1
9	Iter0010	14	1	4	1	5	0	3.5	0.4473684210526331	0.07866967116	1
10	Iter0011	14	5	6	0	7	0	0.35714285714285715	0.2887069452286851	0.18738756764	1
11	Iter0012	12	2	5	1	5	0	1.2	1.0	0.096559249394	1
12	Iter0013	12	1	6	0	8	1	0.9285714285714286	1.0	0.14002059695000002	1
13	Iter0014	16	5	4	4	10	0	3.2	0.20893259663874567	0.30395432198323696	1
14	Iter0015	6	5	4	2	3	0	0.6	1.0	0.03456558143494	1
15	Iter0016	8	3	2	2	6	0	2.6666666666666665	0.5604395604395587	0.145836555232	1
16	Iter0017	6	0	3	1	4	0	3.5	0.3999999999999996	0.07476156	1
17	Iter0018	11	0	7	1	8	0	3.0	0.4210526315789461	0.21466132860320003	1
18	Iter0019	5	3	8	1	3	2	0.20833333333333331	0.2941176470588229	0.039859610999999996	1
19	Iter0020	6	2	6	2	6	1	1.0	1.0	0.1507148	1
20	Iter0021	7	1	6	0	4	1	0.5714285714285714	1.0	0.08867761700000001	1
21	Iter0022	11	0	8	2	5	0	4.0	0.2142857142857145	0.10842114636300001	1
22	Iter0023	9	4	8	0	8	0	0.2222222222222222	0.1311612364243947	0.12753057862	1
23	Iter0024	8	6	6	2	8	0	0.4444444444444444	0.649398004815961	0.11271169	1
24	Iter0025	15	2	3	1	7	0	2.5	0.4887218045112764	0.1312698304809066	1
25	Iter0026	13	3	4	1	8	0	1.0833333333333333	1.0	0.1070559949365	1
26	Iter0027	11	2	3	2	6	1	3.6666666666666665	0.5326797385620919	0.15846744722	1
27	Iter0028	9	2	3	0	6	0	0.8333333333333334	1.0	0.09957943794016998	1
28	Iter0029	9	0	4	1	3	1	4.0	0.35714285714285554	0.05015610850559999	1
29	Iter0030	8	3	7	1	3	0	0.3809523809523809	0.6026831785345736	0.034498986919999995	1
30	Iter0031	9	2	5	1	7	0	0.9	1.0	0.13084274189999998	1
31	Iter0032	7	1	4	3	4	0	5.25	0.2820512820512816	0.05688328345780999	1
32	Iter0033	10	5	4	3	6	0	1.5	1.0	0.12967029124	1
33	Iter0034	5	3	1	4	4	0	6.666666666666668	0.2657342657342665	0.07336779806093	1
34	Iter0035	7	4	3	2	5	1	1.1666666666666667	1.0	0.1381089024	1
35	Iter0036	5	2	4	2	3	0	1.25	1.0	0.06594697299999999	1
36	Iter0037	9	0	8	1	6	0	2.2222222222222223	1.0	0.12726321819	1
37	Iter0038	6	6	9	1	5	1	0.1111111111111111	0.0743034055727551	0.071515595	1
38	Iter0039	5	3	7	2	3	0	0.4761904761904762	0.6199095022624421	0.103132891743	1
39	Iter0040	9	3	7	1	5	0	0.42857142857142855	0.6185758513931914	0.12208822125268601	1
40	Iter0041	10	1	6	0	8	0	0.7857142857142857	1.0	0.16204271860324002	1
41	Iter0042	11	3	7	2	7	0	1.0476190476190477	1.0	0.2025159419	1
42	Iter0043	9	4	5	5	7	0	2.25	0.4172836182527944	0.14062052469	1
43	Iter0044	9	3	3	3	5	1	3.0	0.3440530058177112	0.08572736381000001	1
44	Iter0045	6	4	5	1	2	0	0.3	0.5879120879120863	0.0626288948108	1
45	Iter0046	7	4	9	3	3	2	0.5833333333333334	0.6668461434917203	0.0561367854344826	1
46	Iter0047	8	5	6	7	6	0	1.866666666666667	0.6950975905236236	0.1385957962	1
47	Iter0048	5	5	8	4	5	0	0.5	0.665634674922599	0.09034128999999999	1
