	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	16	10	2	0	10	0	0.5151515151515151	0.523809523809518	0.2470518076499989	1
1	Iter0002	12	3	3	1	1	0	1.3333333333333333	1.0	0.015745837065	1
2	Iter0003	16	8	3	0	3	0	0.4722222222222222	0.5323076923076941	0.079131041	1
3	Iter0004	17	8	3	1	10	0	0.7083333333333334	1.0	0.21117786183	1
4	Iter0005	8	7	5	0	5	0	0.1875	0.1137125902992776	0.11982466866798998	1
5	Iter0006	15	3	4	2	5	0	2.5	0.5680406549971746	0.1152888052844	1
6	Iter0007	17	7	3	1	2	0	0.8095238095238094	1.0	0.037397842155	1
7	Iter0008	22	5	4	1	6	0	1.1	1.0	0.12175869948	1
8	Iter0009	18	5	4	2	6	0	1.8	0.6119363395225563	0.21769399602712	1
9	Iter0010	23	4	3	1	5	0	1.9166666666666667	0.5248689019545456	0.07866967116	1
10	Iter0011	23	9	5	0	7	0	0.4	0.3066917184564296	0.18738756764	1
11	Iter0012	25	2	5	1	5	0	2.5	0.4638929618768232	0.096559249394	1
12	Iter0013	21	4	4	0	8	1	0.8800000000000001	1.0	0.14002059695000002	1
13	Iter0014	26	6	2	2	10	0	4.333333333333333	0.2074866310160426	0.30395432198323696	1
14	Iter0015	14	9	3	2	3	0	1.037037037037037	1.0	0.03456558143494	1
15	Iter0016	13	5	3	2	6	0	1.7333333333333334	0.6213854795090492	0.145836555232	1
16	Iter0017	13	1	2	1	4	0	6.5	0.3308823529411765	0.07476156	1
17	Iter0018	23	2	3	1	8	0	3.8333333333333335	0.3705528188286827	0.21466132860320003	1
18	Iter0019	15	5	8	1	3	2	0.375	0.6328154604016736	0.039859610999999996	1
19	Iter0020	11	7	4	2	6	1	0.7857142857142857	1.0	0.1507148	1
20	Iter0021	17	3	4	0	4	1	0.9	1.0	0.08867761700000001	1
21	Iter0022	23	2	4	1	5	0	2.875	0.4334975369458101	0.10842114636300001	1
22	Iter0023	20	9	4	0	8	0	0.42	0.5548387096774061	0.12753057862	1
23	Iter0024	18	8	4	2	8	0	1.125	1.0	0.11271169	1
24	Iter0025	23	4	2	0	7	0	1.6	1.0	0.1312698304809066	1
25	Iter0026	23	4	1	1	8	0	5.75	0.3201970443349738	0.1070559949365	1
26	Iter0027	15	4	2	0	6	1	1.0666666666666669	1.0	0.15846744722	1
27	Iter0028	20	7	2	0	6	0	0.875	1.0	0.09957943794016998	1
28	Iter0029	15	0	4	0	3	1	3.2	1.0	0.05015610850559999	1
29	Iter0030	14	8	4	1	3	0	0.4375	0.6361204013377996	0.034498986919999995	1
30	Iter0031	23	2	4	0	7	0	1.6	1.0	0.13084274189999998	1
31	Iter0032	12	3	2	2	4	0	4.0	0.2721878224974212	0.05688328345780999	1
32	Iter0033	17	10	3	1	6	0	0.5666666666666667	1.0	0.12967029124	1
33	Iter0034	13	4	2	3	4	0	4.875	0.2743221690590115	0.07336779806093	1
34	Iter0035	16	6	3	2	5	0	1.7777777777777777	0.6159048680787876	0.1381089024	1
35	Iter0036	12	5	4	2	3	0	1.2	1.0	0.06594697299999999	1
36	Iter0037	17	4	3	0	6	0	0.9	1.0	0.12726321819	1
37	Iter0038	19	8	5	0	5	1	0.3703703703703704	0.2964404894327024	0.071515595	1
38	Iter0039	13	7	5	1	3	0	0.37142857142857133	0.6278504104591073	0.103132891743	1
39	Iter0040	17	9	4	1	5	0	0.4722222222222222	1.0	0.12208822125268601	1
40	Iter0041	16	1	6	0	8	0	1.2142857142857142	1.0	0.16204271860324002	1
41	Iter0042	21	8	6	1	7	0	0.4375	0.6518457823011831	0.2025159419	1
