	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	5	3	6	1	4	0	0.2777777777777778	0.5692307692307679	0.14582259322799998	1
1	Iter0002	5	1	3	2	3	0	3.333333333333333	0.5454545454545453	0.10559791460736251	1
2	Iter0003	1	0	3	1	1	0	1.0	1.0	0.18798845198902314	1
3	Iter0004	1	0	3	1	1	0	1.0	1.0	0.057593231944	1
4	Iter0005	5	3	0	2	2	0	4.5	0.4444444444444446	0.06631528223000001	1
5	Iter0006	0	0	5	2	0	0	0.5	1.0	0.032503849527	1
6	Iter0007	4	1	1	0	2	0	1.25	1.0	0.0537012582	1
7	Iter0008	0	0	11	5	0	3	0.5	1.0	-0.00020802983099999997	0
8	Iter0009	0	0	0	3	0	0	4.0	1.0	0.19811642388136802	1
9	Iter0010	4	5	2	2	0	0	0.8	1.0	0.08813398548199841	1
10	Iter0011	1	0	5	1	1	0	0.6666666666666666	1.0	0.1168749	1
11	Iter0012	3	1	1	3	1	0	9.0	0.4857142857142854	0.05480929649525	1
12	Iter0013	3	0	1	1	2	0	4.0	0.4000000000000002	0.1313334195	1
13	Iter0014	4	2	0	0	2	0	1.6666666666666667	1.0	0.04826318	1
14	Iter0015	8	0	3	2	5	0	6.75	0.12820512820512847	0.1731991317	1
15	Iter0016	4	2	6	2	3	0	0.6666666666666666	1.0	0.09156402100000001	1
16	Iter0017	2	1	3	1	1	0	0.6666666666666666	1.0	0.08873675366	1
17	Iter0018	4	0	6	1	2	0	1.4285714285714286	1.0	0.13065726699784763	1
18	Iter0019	1	1	2	0	0	0	0.3333333333333333	1.0	0.03756041792748	1
19	Iter0020	2	1	2	0	2	0	0.5	1.0	0.1347937402	1
20	Iter0021	4	1	0	0	3	0	2.5	1.0	0.062305035636	1
21	Iter0022	3	1	6	4	2	0	2.0	1.0	0.07553300102419999	1
22	Iter0023	3	1	6	2	2	0	1.0	1.0	0.110191695	1
23	Iter0024	5	0	3	0	4	0	1.5	1.0	0.107513462881	1
24	Iter0025	5	3	0	2	3	0	4.5	0.4444444444444446	0.1250426251	1
25	Iter0026	3	0	3	1	2	1	2.0	1.0	0.12698562862438	1
26	Iter0027	0	3	0	0	0	0	0.25	1.0	0.018932164600000002	1
27	Iter0028	3	3	3	2	2	0	0.6666666666666666	1.0	0.139716518	1
28	Iter0029	4	0	1	1	1	0	5.0	0.3333333333333332	0.10623341791268699	1
29	Iter0030	4	0	3	0	1	0	1.25	1.0	0.186856710495287	1
30	Iter0031	2	1	4	0	1	0	0.3	0.42857142857142827	0.050128292000000005	1
31	Iter0032	1	1	3	0	0	1	0.25	0.4000000000000002	0.06868149826415	1
32	Iter0033	2	2	0	0	0	0	1.0	1.0	0.150061923004	1
33	Iter0034	2	2	3	3	1	0	1.0	1.0	0.066508383946	1
34	Iter0035	2	0	5	6	1	0	3.5	0.4615384615384627	0.05023592653	1
35	Iter0036	0	3	1	1	0	0	0.25	0.4000000000000002	0.11945840906460001	1
36	Iter0037	1	1	9	3	0	0	0.3333333333333333	0.5054945054945044	0.0226786	1
37	Iter0038	2	1	0	2	0	0	4.5	0.4000000000000001	0.10045958001000001	1
38	Iter0039	3	0	5	4	1	2	3.333333333333333	0.4909090909090912	0.033749396099999995	1
39	Iter0040	5	1	2	1	3	0	2.5	1.0	0.09991944623979514	1
40	Iter0041	4	2	3	1	1	0	0.6666666666666666	1.0	0.06589731738	1
41	Iter0042	6	1	2	0	3	0	1.1666666666666667	1.0	0.1366195848	1
42	Iter0043	0	0	1	1	0	0	1.0	1.0	0.020757206510753103	1
43	Iter0044	1	4	2	2	0	0	0.25	0.5238095238095243	0.088945962057	1
44	Iter0045	2	0	4	1	0	2	1.2	1.0	0.012840129	1
45	Iter0046	2	4	3	6	1	0	1.0	1.0	0.05541964437	1
46	Iter0047	0	0	2	2	0	0	1.0	1.0	0.024834475393000002	1
47	Iter0048	2	1	4	6	1	1	3.0	0.5594405594405605	0.04222304609	1
48	Iter0049	4	2	6	1	3	0	0.3333333333333333	0.5594405594405605	0.12353453862500001	1
49	Iter0050	2	0	4	1	2	0	1.2	1.0	0.06532786696140601	1
50	Iter0051	1	0	1	3	1	0	4.0	0.4000000000000001	0.107142057	1
51	Iter0052	7	3	4	0	7	0	0.4	0.5054945054945056	0.19600586199999998	1
52	Iter0053	3	4	5	2	0	0	0.3	0.5920745920745918	0.09400453296985999	1
53	Iter0054	0	0	5	0	0	0	0.16666666666666666	1.0	0.13742513760075	1
54	Iter0055	5	4	1	1	3	0	1.25	1.0	0.14342024941150006	1
55	Iter0056	1	1	3	2	1	0	0.6666666666666666	1.0	0.07871047228000001	1
56	Iter0057	3	0	1	0	1	1	2.0	1.0	0.0522209329	1
57	Iter0058	8	4	3	3	5	1	2.0	0.6266968325791863	0.1980217052	1
58	Iter0059	4	3	7	0	3	0	0.15625	0.1923076923076922	0.09885521062000001	1
59	Iter0060	0	1	3	6	0	0	0.875	1.0	0.0151831335353	1
60	Iter0061	3	0	5	2	1	0	2.0	1.0	0.19320177946900002	1
61	Iter0062	2	2	4	1	2	0	0.25	0.5238095238095241	0.030227851099999998	1
62	Iter0063	0	0	7	4	0	1	0.625	1.0	0.06995580452958	1
63	Iter0064	2	0	3	0	0	0	0.75	1.0	0.12058510602	1
64	Iter0065	3	4	4	1	1	0	0.1875	0.2929292929292933	0.22473305312999997	1
65	Iter0066	1	2	5	1	1	0	0.1	0.22619047619047605	0.08071460556150001	1
66	Iter0067	8	1	2	0	3	0	1.5	1.0	0.13634716340000003	1
67	Iter0068	1	1	1	2	1	0	2.0	1.0	0.1498298464	1
68	Iter0069	5	2	4	0	1	0	0.4	0.4909090909090908	0.09700472740600001	1
69	Iter0070	3	2	5	2	1	0	0.6	1.0	0.111284952318117	1
70	Iter0071	2	2	3	2	0	1	0.6666666666666666	1.0	0.03606719999981715	1
71	Iter0072	0	0	2	2	0	1	1.0	1.0	0.0278989829722	1
72	Iter0073	3	0	2	1	1	0	2.6666666666666665	1.0	0.07493936627910001	1
73	Iter0074	3	1	2	3	2	0	4.5	0.5238095238095235	0.139321460626	1
74	Iter0075	4	3	3	0	0	0	0.3125	0.4749999999999999	0.0772596776	1
75	Iter0076	4	1	1	1	2	0	4.0	1.0	0.12655323992000003	1
76	Iter0077	6	2	9	1	2	0	0.3333333333333333	0.5588235294117672	0.10517622069999999	1
77	Iter0078	3	1	3	2	3	0	2.0	1.0	0.15939633039549997	1
78	Iter0079	3	1	2	1	1	1	1.5	1.0	0.0685455061	1
79	Iter0080	4	2	2	2	1	0	2.0	1.0	0.156881067316	1
80	Iter0081	0	0	1	0	0	0	0.5	1.0	0.09456260932	1
81	Iter0082	3	2	2	1	2	0	0.75	1.0	0.0639210497214	1
82	Iter0083	1	0	5	7	1	1	2.6666666666666665	0.4615384615384624	0.09744481082	1
83	Iter0084	3	5	2	1	2	0	0.3	0.5454545454545453	0.12478732031999999	1
84	Iter0085	6	1	5	1	4	0	1.2	1.0	0.15821720367994807	1
85	Iter0086	0	2	3	1	0	0	0.16666666666666666	0.4	0.10173066409499999	1
86	Iter0087	5	3	3	0	1	0	0.375	0.4909090909090914	0.06266959447306	1
87	Iter0088	2	0	1	2	0	0	4.5	0.4000000000000001	0.098910324569	1
88	Iter0089	1	2	1	1	1	0	0.5	1.0	0.18920557210870995	1
89	Iter0090	3	0	5	2	3	3	2.0	1.0	0.11313751599999997	1
90	Iter0091	4	0	1	3	1	0	10.0	0.14285714285714268	0.010424580999999999	1
91	Iter0092	4	1	2	2	1	0	4.0	0.5238095238095241	0.17295178179370002	1
92	Iter0093	0	0	4	1	0	0	0.4	1.0	0.05831282	1
93	Iter0094	1	1	3	0	1	0	0.25	0.4000000000000002	0.0835694351	1
94	Iter0095	2	0	1	0	0	0	1.5	1.0	0.17947975940000002	1
95	Iter0096	3	1	3	2	2	1	2.0	1.0	0.12128510851999	1
96	Iter0097	5	1	3	1	1	0	1.6666666666666667	1.0	0.048085461566	1
97	Iter0098	1	0	4	1	1	1	0.8	1.0	0.15152220899993823	1
98	Iter0099	1	3	6	1	1	0	0.05555555555555555	0.08787878787878785	0.08441237	1
