	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	9	7	3	3	0	0	1.2857142857142858	1.0	-0.00029599848282299996	0
1	Iter0002	11	4	7	2	0	0	0.7857142857142857	1.0	-0.0004281409126	0
2	Iter0003	10	3	4	5	0	0	4.166666666666667	0.18699690402476676	-9.57097e-05	0
3	Iter0004	13	9	10	0	0	0	0.12727272727272726	0.030287926756225488	-7.416399363999999e-07	0
4	Iter0005	8	0	10	3	0	0	3.272727272727273	0.2571428571428561	-1.21981e-06	0
5	Iter0006	13	9	8	4	0	0	0.7222222222222222	0.7270880688687971	-0.0004140673	0
6	Iter0007	12	10	14	2	0	0	0.17142857142857146	0.040294531264890736	-9.012592799999998e-06	0
7	Iter0008	21	5	9	2	0	0	0.9333333333333332	1.0	-0.0005743106	0
8	Iter0009	13	2	2	1	0	0	3.25	0.4424019607843176	-2.19847e-06	0
9	Iter0010	7	4	13	6	0	0	0.8076923076923077	1.0	-5.35983e-05	0
10	Iter0011	9	6	8	1	0	0	0.1875	0.1907114624505936	-0.000138405	0
11	Iter0012	9	5	12	4	0	0	0.6	0.6943928035982092	-7.0236190480000004e-09	0
12	Iter0013	10	4	3	1	0	0	0.8333333333333334	1.0	-8.663690002385261e-05	0
13	Iter0014	8	7	8	4	0	0	0.5714285714285714	0.6959662583568986	-6.512313e-05	0
14	Iter0015	8	7	7	0	0	0	0.140625	0.051282953372736716	-8.442287669999998e-06	0
15	Iter0016	11	11	8	1	0	0	0.125	0.10117893906644733	-6.89681064e-05	0
16	Iter0017	12	8	4	2	0	0	0.75	1.0	-1.37975e-08	0
17	Iter0018	10	6	10	2	0	0	0.33333333333333337	0.4009661835748763	-0.00035363512392000006	0
18	Iter0019	12	3	11	3	0	0	1.0909090909090908	1.0	-0.0003517870186	0
19	Iter0020	15	9	8	4	0	0	0.8333333333333334	1.0	-4.3149325639999994e-05	0
20	Iter0021	17	5	12	0	0	0	0.2307692307692308	0.13662239089184153	-0.0011517744499999999	0
21	Iter0022	15	4	6	8	0	0	5.0	0.06559059180087283	-7.834794410000001e-05	0
22	Iter0023	13	7	7	2	0	0	0.5306122448979592	0.674903806837846	0.0	0
23	Iter0024	10	7	8	3	0	0	0.5357142857142858	0.6887871853546896	-6.65554e-07	0
24	Iter0025	16	12	10	5	0	0	0.6666666666666666	0.7448112397476352	-4.329663000000001e-06	0
25	Iter0026	10	8	14	7	0	0	0.625	0.5253785487378471	0.0	0
26	Iter0027	8	6	7	3	0	0	0.5714285714285714	0.6784560506124687	0.0	0
27	Iter0028	13	7	4	2	0	0	0.9285714285714286	1.0	-0.00013538868	0
28	Iter0029	9	6	8	0	0	0	0.15873015873015872	0.05817904444906712	-6.5422269999999995e-06	0
29	Iter0030	7	2	5	3	0	0	2.1	0.6199095022624409	-1.34533e-07	0
30	Iter0031	16	7	4	8	0	0	4.571428571428571	0.07133587584088305	-0.000357142092657	0
31	Iter0032	14	1	7	6	0	0	12.0	0.028623188405796862	-0.0002838488552	0
32	Iter0033	19	5	5	2	0	0	1.52	0.6417017959175946	-6.15662829e-05	0
33	Iter0034	9	3	1	4	0	0	12.0	0.10067873303167413	-0.000245268085712	0
34	Iter0035	19	6	11	4	0	0	1.1515151515151514	1.0	-6.27900526e-05	0
35	Iter0036	15	6	6	3	0	0	1.25	1.0	-0.0006669164003	0
36	Iter0037	9	8	8	5	0	0	0.703125	0.7213359235169423	-8.919658e-05	0
37	Iter0038	11	8	5	2	0	0	0.55	0.6679841897233252	-8.195430000000002e-07	0
38	Iter0039	16	5	11	2	0	0	0.5818181818181819	0.6818155794019504	-0.000261020669682032	0
39	Iter0040	12	5	6	3	0	0	1.2	1.0	-9.723485402600001e-05	0
40	Iter0041	8	3	7	4	0	0	1.5238095238095235	1.0	-1.0608380000000002e-05	0
41	Iter0042	13	9	8	3	0	0	0.5416666666666667	0.7025959724852157	-6.2202573408e-05	0
42	Iter0043	8	5	7	2	0	0	0.4571428571428572	0.6478328173374585	-0.000339304825907	0
43	Iter0044	11	8	7	3	0	0	0.5892857142857143	0.6941529235382389	-0.000519408308384	0
44	Iter0045	5	4	10	5	0	0	0.625	0.6784560506124686	-0.000275065	0
45	Iter0046	12	5	6	3	0	0	1.2	1.0	-0.00016480714683999998	0
46	Iter0047	7	6	6	6	0	0	1.1666666666666667	1.0	-0.000229609	0
