	ThScore	TP	TN	FP	FN	TPR	FPR
0	0.016666666666666666	2000	0	2000	0	1.0	1.0
1	0.02	2000	1	1999	0	1.0	0.9995
2	0.02083333333333333	2000	2	1998	0	1.0	0.999
3	0.02222222222222222	2000	3	1997	0	1.0	0.9985
4	0.022727272727272728	2000	4	1996	0	1.0	0.998
5	0.025	2000	5	1995	0	1.0	0.9975
6	0.02597402597402597	2000	7	1993	0	1.0	0.9965
7	0.027777777777777776	2000	8	1992	0	1.0	0.996
8	0.0303030303030303	2000	9	1991	0	1.0	0.9955
9	0.030769230769230767	2000	12	1988	0	1.0	0.994
10	0.03125	2000	13	1987	0	1.0	0.9935
11	0.03333333333333333	2000	14	1986	0	1.0	0.993
12	0.03636363636363637	2000	15	1985	0	1.0	0.9925
13	0.037037037037037035	2000	16	1984	0	1.0	0.992
14	0.038461538461538464	2000	18	1982	0	1.0	0.991
15	0.03896103896103896	2000	20	1980	0	1.0	0.99
16	0.04	2000	21	1979	0	1.0	0.9895
17	0.04166666666666666	2000	24	1976	0	1.0	0.988
18	0.042857142857142864	2000	27	1973	0	1.0	0.9865
19	0.04444444444444445	2000	28	1972	0	1.0	0.986
20	0.045454545454545456	2000	29	1971	0	1.0	0.9855
21	0.04615384615384615	2000	34	1966	0	1.0	0.983
22	0.04615384615384616	2000	35	1965	0	1.0	0.9825
23	0.046875	2000	36	1964	0	1.0	0.982
24	0.047619047619047616	2000	37	1963	0	1.0	0.9815
25	0.05	2000	41	1959	0	1.0	0.9795
26	0.05333333333333334	2000	53	1947	0	1.0	0.9735
27	0.054545454545454536	2000	55	1945	0	1.0	0.9725
28	0.05555555555555555	2000	56	1944	0	1.0	0.972
29	0.05714285714285715	2000	64	1936	0	1.0	0.968
30	0.06	2000	67	1933	0	1.0	0.9665
31	0.0606060606060606	2000	70	1930	0	1.0	0.965
32	0.0625	2000	73	1927	0	1.0	0.9635
33	0.06593406593406594	2000	81	1919	0	1.0	0.9595
34	0.06666666666666668	2000	82	1918	0	1.0	0.959
35	0.06818181818181819	2000	92	1908	0	1.0	0.954
36	0.07142857142857142	2000	93	1907	0	1.0	0.9535
37	0.07272727272727274	2000	101	1899	0	1.0	0.9495
38	0.07407407407407407	2000	104	1896	0	1.0	0.948
39	0.075	2000	107	1893	0	1.0	0.9465
40	0.07500000000000001	2000	111	1889	0	1.0	0.9445
41	0.07692307692307693	2000	114	1886	0	1.0	0.943
42	0.08	2000	117	1883	0	1.0	0.9415
43	0.08333333333333333	2000	121	1879	0	1.0	0.9395
44	0.08333333333333334	2000	142	1858	0	1.0	0.929
45	0.0857142857142857	2000	143	1857	0	1.0	0.9285
46	0.08571428571428573	2000	144	1856	0	1.0	0.928
47	0.08888888888888889	2000	147	1853	0	1.0	0.9265
48	0.08928571428571427	2000	149	1851	0	1.0	0.9255
49	0.09090909090909093	2000	150	1850	0	1.0	0.925
50	0.09183673469387754	2000	162	1838	0	1.0	0.919
51	0.0925925925925926	2000	163	1837	0	1.0	0.9185
52	0.09375	2000	165	1835	0	1.0	0.9175
53	0.09523809523809523	2000	168	1832	0	1.0	0.916
54	0.0972222222222222	2000	173	1827	0	1.0	0.9135
55	0.1	2000	174	1826	0	1.0	0.913
56	0.10256410256410256	2000	206	1794	0	1.0	0.897
57	0.10416666666666667	2000	211	1789	0	1.0	0.8945
58	0.10714285714285714	2000	213	1787	0	1.0	0.8935
59	0.10909090909090907	2000	216	1784	0	1.0	0.892
60	0.1111111111111111	2000	217	1783	0	1.0	0.8915
61	0.11111111111111112	2000	255	1745	0	1.0	0.8725
62	0.11428571428571427	2000	256	1744	0	1.0	0.872
63	0.1142857142857143	2000	259	1741	0	1.0	0.8705
64	0.1153846153846154	2000	262	1738	0	1.0	0.869
65	0.11666666666666667	2000	263	1737	0	1.0	0.8685
66	0.11904761904761905	2000	264	1736	0	1.0	0.868
67	0.12	2000	265	1735	0	1.0	0.8675
68	0.1212121212121212	2000	272	1728	0	1.0	0.864
69	0.12244897959183673	2000	273	1727	0	1.0	0.8635
70	0.12307692307692307	2000	275	1725	0	1.0	0.8625
71	0.125	2000	276	1724	0	1.0	0.862
72	0.13333333333333333	2000	310	1690	0	1.0	0.845
73	0.1346153846153846	2000	316	1684	0	1.0	0.842
74	0.13636363636363638	2000	317	1683	0	1.0	0.8415
75	0.13846153846153847	2000	322	1678	0	1.0	0.839
76	0.1388888888888889	2000	323	1677	0	1.0	0.8385
77	0.14285714285714285	1999	327	1673	1	0.9995	0.8365
78	0.14545454545454548	1999	345	1655	1	0.9995	0.8275
79	0.14814814814814814	1999	346	1654	1	0.9995	0.827
80	0.15	1999	351	1649	1	0.9995	0.8245
81	0.15000000000000002	1999	364	1636	1	0.9995	0.818
82	0.15151515151515152	1999	366	1634	1	0.9995	0.817
83	0.15625	1999	367	1633	1	0.9995	0.8165
84	0.1590909090909091	1999	372	1628	1	0.9995	0.814
85	0.16	1999	373	1627	1	0.9995	0.8135
86	0.16666666666666666	1999	377	1623	1	0.9995	0.8115
87	0.16666666666666669	1999	425	1575	1	0.9995	0.7875
88	0.17	1999	427	1573	1	0.9995	0.7865
89	0.1714285714285714	1998	427	1573	2	0.999	0.7865
90	0.17142857142857146	1998	428	1572	2	0.999	0.786
91	0.17500000000000002	1998	429	1571	2	0.999	0.7855
92	0.17857142857142858	1998	430	1570	2	0.999	0.785
93	0.18095238095238086	1998	433	1567	2	0.999	0.7835
94	0.18181818181818185	1997	433	1567	3	0.9985	0.7835
95	0.1846153846153846	1997	440	1560	3	0.9985	0.78
96	0.1851851851851852	1997	441	1559	3	0.9985	0.7795
97	0.1875	1997	444	1556	3	0.9985	0.778
98	0.19047619047619047	1997	458	1542	3	0.9985	0.771
99	0.1923076923076923	1997	470	1530	3	0.9985	0.765
100	0.19230769230769232	1997	471	1529	3	0.9985	0.7645
101	0.19791666666666666	1997	472	1528	3	0.9985	0.764
102	0.2	1996	472	1528	4	0.998	0.764
103	0.20512820512820512	1996	522	1478	4	0.998	0.739
104	0.2083333333333333	1996	525	1475	4	0.998	0.7375
105	0.21212121212121213	1996	535	1465	4	0.998	0.7325
106	0.21428571428571427	1996	536	1464	4	0.998	0.732
107	0.21875	1996	550	1450	4	0.998	0.725
108	0.2222222222222222	1996	552	1448	4	0.998	0.724
109	0.225	1996	587	1413	4	0.998	0.7065
110	0.2272727272727273	1996	589	1411	4	0.998	0.7055
111	0.2285714285714286	1996	593	1407	4	0.998	0.7035
112	0.2307692307692308	1996	594	1406	4	0.998	0.703
113	0.2333333333333333	1995	598	1402	5	0.9975	0.701
114	0.234375	1995	599	1401	5	0.9975	0.7005
115	0.2380952380952381	1995	600	1400	5	0.9975	0.7
116	0.2395833333333333	1995	604	1396	5	0.9975	0.698
117	0.24	1994	604	1396	6	0.997	0.698
118	0.2424242424242424	1994	606	1394	6	0.997	0.697
119	0.24489795918367346	1994	607	1393	6	0.997	0.6965
120	0.25	1994	608	1392	6	0.997	0.696
121	0.2533333333333333	1994	659	1341	6	0.997	0.6705
122	0.25641025641025644	1993	659	1341	7	0.9965	0.6705
123	0.2571428571428571	1993	660	1340	7	0.9965	0.67
124	0.25925925925925924	1993	663	1337	7	0.9965	0.6685
125	0.2592592592592593	1993	664	1336	7	0.9965	0.668
126	0.26666666666666666	1993	665	1335	7	0.9965	0.6675
127	0.2692307692307692	1993	689	1311	7	0.9965	0.6555
128	0.2727272727272727	1992	689	1311	8	0.996	0.6555
129	0.2727272727272728	1992	692	1308	8	0.996	0.654
130	0.275	1992	694	1306	8	0.996	0.653
131	0.2777777777777778	1992	695	1305	8	0.996	0.6525
132	0.28125	1992	701	1299	8	0.996	0.6495
133	0.2857142857142857	1992	702	1298	8	0.996	0.649
134	0.2884615384615385	1992	735	1265	8	0.996	0.6325
135	0.2909090909090909	1992	736	1264	8	0.996	0.632
136	0.2916666666666667	1992	737	1263	8	0.996	0.6315
137	0.2923076923076923	1992	738	1262	8	0.996	0.631
138	0.2962962962962963	1991	738	1262	9	0.9955	0.631
139	0.3	1991	742	1258	9	0.9955	0.629
140	0.30000000000000004	1990	762	1238	10	0.995	0.619
141	0.303030303030303	1990	763	1237	10	0.995	0.6185
142	0.3076923076923077	1990	764	1236	10	0.995	0.618
143	0.3116883116883117	1989	767	1233	11	0.9945	0.6165
144	0.3125	1989	768	1232	11	0.9945	0.616
145	0.3142857142857143	1989	777	1223	11	0.9945	0.6115
146	0.32	1988	777	1223	12	0.994	0.6115
147	0.3214285714285714	1988	778	1222	12	0.994	0.611
148	0.3333333333333333	1988	779	1221	12	0.994	0.6105
149	0.33333333333333337	1986	841	1159	14	0.993	0.5795
150	0.3428571428571428	1984	845	1155	16	0.992	0.5775
151	0.3428571428571429	1984	846	1154	16	0.992	0.577
152	0.3461538461538462	1983	847	1153	17	0.9915	0.5765
153	0.35	1983	848	1152	17	0.9915	0.576
154	0.35714285714285715	1982	852	1148	18	0.991	0.574
155	0.3611111111111111	1980	865	1135	20	0.99	0.5675
156	0.3636363636363637	1979	865	1135	21	0.9895	0.5675
157	0.3703703703703704	1979	870	1130	21	0.9895	0.565
158	0.375	1979	877	1123	21	0.9895	0.5615
159	0.38	1978	906	1094	22	0.989	0.547
160	0.3809523809523809	1977	906	1094	23	0.9885	0.547
161	0.3833333333333333	1977	914	1086	23	0.9885	0.543
162	0.38333333333333336	1975	914	1086	25	0.9875	0.543
163	0.3846153846153846	1974	914	1086	26	0.987	0.543
164	0.3888888888888888	1974	915	1085	26	0.987	0.5425
165	0.3888888888888889	1974	916	1084	26	0.987	0.542
166	0.3974358974358975	1973	917	1083	27	0.9865	0.5415
167	0.4	1972	917	1083	28	0.986	0.5415
168	0.40384615384615385	1971	956	1044	29	0.9855	0.522
169	0.4074074074074074	1971	957	1043	29	0.9855	0.5215
170	0.4081632653061225	1970	957	1043	30	0.985	0.5215
171	0.4090909090909091	1970	958	1042	30	0.985	0.521
172	0.4107142857142857	1969	958	1042	31	0.9845	0.521
173	0.4126984126984127	1968	958	1042	32	0.984	0.521
174	0.4166666666666666	1967	958	1042	33	0.9835	0.521
175	0.4166666666666667	1967	960	1040	33	0.9835	0.52
176	0.4222222222222222	1964	977	1023	36	0.982	0.5115
177	0.4264705882352941	1963	977	1023	37	0.9815	0.5115
178	0.42857142857142855	1962	977	1023	38	0.981	0.5115
179	0.4285714285714286	1961	1002	998	39	0.9805	0.499
180	0.4375	1960	1004	996	40	0.98	0.498
181	0.4444444444444444	1959	1006	994	41	0.9795	0.497
182	0.4444444444444445	1959	1030	970	41	0.9795	0.485
183	0.45	1958	1031	969	42	0.979	0.4845
184	0.4545454545454545	1956	1034	966	44	0.978	0.483
185	0.4571428571428572	1956	1037	963	44	0.978	0.4815
186	0.4615384615384616	1956	1039	961	44	0.978	0.4805
187	0.4666666666666667	1954	1042	958	46	0.977	0.479
188	0.46875	1952	1043	957	48	0.976	0.4785
189	0.4693877551020408	1952	1045	955	48	0.976	0.4775
190	0.4761904761904762	1951	1045	955	49	0.9755	0.4775
191	0.4772727272727273	1951	1047	953	49	0.9755	0.4765
192	0.48	1950	1048	952	50	0.975	0.476
193	0.4821428571428572	1950	1049	951	50	0.975	0.4755
194	0.4857142857142857	1949	1049	951	51	0.9745	0.4755
195	0.4920634920634921	1948	1049	951	52	0.974	0.4755
196	0.5	1947	1049	951	53	0.9735	0.4755
197	0.5111111111111111	1938	1123	877	62	0.969	0.4385
198	0.5142857142857142	1936	1123	877	64	0.968	0.4385
199	0.5178571428571429	1936	1124	876	64	0.968	0.438
200	0.5185185185185185	1935	1124	876	65	0.9675	0.438
201	0.5185185185185186	1935	1125	875	65	0.9675	0.4375
202	0.52	1934	1125	875	66	0.967	0.4375
203	0.5208333333333334	1932	1125	875	68	0.966	0.4375
204	0.525	1931	1125	875	69	0.9655	0.4375
205	0.5277777777777778	1931	1126	874	69	0.9655	0.437
206	0.5333333333333333	1930	1126	874	70	0.965	0.437
207	0.5357142857142857	1929	1139	861	71	0.9645	0.4305
208	0.537037037037037	1928	1140	860	72	0.964	0.43
209	0.5454545454545454	1927	1140	860	73	0.9635	0.43
210	0.5454545454545455	1926	1142	858	74	0.963	0.429
211	0.5476190476190477	1926	1145	855	74	0.963	0.4275
212	0.55	1925	1145	855	75	0.9625	0.4275
213	0.5510204081632654	1922	1145	855	78	0.961	0.4275
214	0.5555555555555556	1921	1145	855	79	0.9605	0.4275
215	0.5625	1919	1153	847	81	0.9595	0.4235
216	0.5636363636363636	1919	1156	844	81	0.9595	0.422
