	ThScore	TP	TN	FP	FN	TPR	FPR
0	0.03125	2000	0	2000	0	1.0	1.0
1	0.03409090909090909	2000	1	1999	0	1.0	0.9995
2	0.038461538461538464	2000	2	1998	0	1.0	0.999
3	0.04166666666666666	2000	3	1997	0	1.0	0.9985
4	0.046875	2000	4	1996	0	1.0	0.998
5	0.049586776859504134	2000	6	1994	0	1.0	0.997
6	0.05	2000	7	1993	0	1.0	0.9965
7	0.05555555555555555	2000	12	1988	0	1.0	0.994
8	0.057142857142857134	2000	14	1986	0	1.0	0.993
9	0.05952380952380953	2000	15	1985	0	1.0	0.9925
10	0.061224489795918366	2000	16	1984	0	1.0	0.992
11	0.0617283950617284	2000	18	1982	0	1.0	0.991
12	0.0625	2000	19	1981	0	1.0	0.9905
13	0.06666666666666668	2000	21	1979	0	1.0	0.9895
14	0.06944444444444445	2000	24	1976	0	1.0	0.988
15	0.0707070707070707	2000	25	1975	0	1.0	0.9875
16	0.07142857142857142	2000	26	1974	0	1.0	0.987
17	0.07407407407407407	2000	32	1968	0	1.0	0.984
18	0.07575757575757576	2000	33	1967	0	1.0	0.9835
19	0.07692307692307693	2000	34	1966	0	1.0	0.983
20	0.078125	2000	35	1965	0	1.0	0.9825
21	0.07954545454545454	2000	37	1963	0	1.0	0.9815
22	0.08	2000	38	1962	0	1.0	0.981
23	0.08333333333333333	2000	39	1961	0	1.0	0.9805
24	0.08571428571428573	2000	41	1959	0	1.0	0.9795
25	0.08888888888888888	2000	44	1956	0	1.0	0.978
26	0.08888888888888889	2000	45	1955	0	1.0	0.9775
27	0.09090909090909093	2000	48	1952	0	1.0	0.976
28	0.0925925925925926	2000	50	1950	0	1.0	0.975
29	0.09375	2000	51	1949	0	1.0	0.9745
30	0.09523809523809523	2000	53	1947	0	1.0	0.9735
31	0.09722222222222222	2000	59	1941	0	1.0	0.9705
32	0.1	2000	60	1940	0	1.0	0.97
33	0.1020408163265306	2000	68	1932	0	1.0	0.966
34	0.10389610389610388	2000	69	1931	0	1.0	0.9655
35	0.10416666666666667	2000	70	1930	0	1.0	0.965
36	0.10714285714285714	2000	71	1929	0	1.0	0.9645
37	0.1090909090909091	2000	73	1927	0	1.0	0.9635
38	0.1111111111111111	2000	74	1926	0	1.0	0.963
39	0.11111111111111112	2000	81	1919	0	1.0	0.9595
40	0.1125	2000	83	1917	0	1.0	0.9585
41	0.11428571428571427	2000	84	1916	0	1.0	0.958
42	0.1142857142857143	2000	86	1914	0	1.0	0.957
43	0.1153846153846154	2000	87	1913	0	1.0	0.9565
44	0.11904761904761905	2000	88	1912	0	1.0	0.956
45	0.12	2000	89	1911	0	1.0	0.9555
46	0.125	2000	91	1909	0	1.0	0.9545
47	0.12698412698412698	2000	93	1907	0	1.0	0.9535
48	0.12820512820512822	2000	94	1906	0	1.0	0.953
49	0.12962962962962965	2000	95	1905	0	1.0	0.9525
50	0.13095238095238096	2000	96	1904	0	1.0	0.952
51	0.13333333333333333	2000	97	1903	0	1.0	0.9515
52	0.13636363636363635	2000	98	1902	0	1.0	0.951
53	0.1388888888888889	2000	99	1901	0	1.0	0.9505
54	0.140625	2000	100	1900	0	1.0	0.95
55	0.14285714285714285	2000	101	1899	0	1.0	0.9495
56	0.14583333333333334	1999	112	1888	1	0.9995	0.944
57	0.14814814814814814	1999	113	1887	1	0.9995	0.9435
58	0.15	1999	117	1883	1	0.9995	0.9415
59	0.15000000000000002	1999	118	1882	1	0.9995	0.941
60	0.15625	1999	119	1881	1	0.9995	0.9405
61	0.15873015873015875	1999	123	1877	1	0.9995	0.9385
62	0.1590909090909091	1999	124	1876	1	0.9995	0.938
63	0.16	1999	125	1875	1	0.9995	0.9375
64	0.1607142857142857	1999	128	1872	1	0.9995	0.936
65	0.16071428571428573	1999	129	1871	1	0.9995	0.9355
66	0.16326530612244894	1999	130	1870	1	0.9995	0.935
67	0.16666666666666666	1999	131	1869	1	0.9995	0.9345
68	0.16666666666666669	1999	144	1856	1	0.9995	0.928
69	0.1714285714285714	1999	146	1854	1	0.9995	0.927
70	0.17142857142857146	1999	147	1853	1	0.9995	0.9265
71	0.175	1999	151	1849	1	0.9995	0.9245
72	0.17777777777777776	1999	153	1847	1	0.9995	0.9235
73	0.17857142857142858	1999	154	1846	1	0.9995	0.923
74	0.1818181818181818	1999	156	1844	1	0.9995	0.922
75	0.18181818181818185	1999	157	1843	1	0.9995	0.9215
76	0.18367346938775508	1999	159	1841	1	0.9995	0.9205
77	0.1851851851851852	1999	160	1840	1	0.9995	0.92
78	0.1875	1999	162	1838	1	0.9995	0.919
79	0.1880341880341881	1999	170	1830	1	0.9995	0.915
80	0.19047619047619047	1998	170	1830	2	0.999	0.915
81	0.191919191919192	1998	174	1826	2	0.999	0.913
82	0.2	1998	175	1825	2	0.999	0.9125
83	0.202020202020202	1998	195	1805	2	0.999	0.9025
84	0.20370370370370366	1997	196	1804	3	0.9985	0.902
85	0.20408163265306128	1997	197	1803	3	0.9985	0.9015
86	0.2083333333333333	1997	199	1801	3	0.9985	0.9005
87	0.2087912087912088	1997	200	1800	3	0.9985	0.9
88	0.21428571428571427	1996	200	1800	4	0.998	0.9
89	0.2142857142857143	1996	206	1794	4	0.998	0.897
90	0.2153846153846153	1996	207	1793	4	0.998	0.8965
91	0.2181818181818181	1995	207	1793	5	0.9975	0.8965
92	0.21875	1995	208	1792	5	0.9975	0.896
93	0.21978021978021967	1995	212	1788	5	0.9975	0.894
94	0.2222222222222222	1995	213	1787	5	0.9975	0.8935
95	0.22222222222222224	1995	221	1779	5	0.9975	0.8895
96	0.22448979591836726	1995	222	1778	5	0.9975	0.889
97	0.225	1995	223	1777	5	0.9975	0.8885
98	0.2272727272727273	1995	227	1773	5	0.9975	0.8865
99	0.2285714285714285	1994	227	1773	6	0.997	0.8865
100	0.2333333333333333	1994	230	1770	6	0.997	0.885
101	0.2337662337662338	1994	232	1768	6	0.997	0.884
102	0.234375	1993	232	1768	7	0.9965	0.884
103	0.2380952380952381	1993	234	1766	7	0.9965	0.883
104	0.23863636363636365	1993	247	1753	7	0.9965	0.8765
105	0.24	1992	247	1753	8	0.996	0.8765
106	0.2424242424242425	1992	250	1750	8	0.996	0.875
107	0.24489795918367346	1992	251	1749	8	0.996	0.8745
108	0.2454545454545455	1992	254	1746	8	0.996	0.873
109	0.25	1991	254	1746	9	0.9955	0.873
110	0.25396825396825395	1991	274	1726	9	0.9955	0.863
111	0.2571428571428571	1991	275	1725	9	0.9955	0.8625
112	0.2571428571428572	1991	277	1723	9	0.9955	0.8615
113	0.2592592592592593	1991	278	1722	9	0.9955	0.861
114	0.2597402597402597	1991	279	1721	9	0.9955	0.8605
115	0.2625	1991	280	1720	9	0.9955	0.86
116	0.26262626262626265	1991	281	1719	9	0.9955	0.8595
117	0.26666666666666666	1990	281	1719	10	0.995	0.8595
118	0.2727272727272727	1990	293	1707	10	0.995	0.8535
119	0.2777777777777778	1990	298	1702	10	0.995	0.851
120	0.2794117647058824	1989	304	1696	11	0.9945	0.848
121	0.28	1988	304	1696	12	0.994	0.848
122	0.28125	1988	308	1692	12	0.994	0.846
123	0.2839506172839506	1988	309	1691	12	0.994	0.8455
124	0.28409090909090906	1987	309	1691	13	0.9935	0.8455
125	0.2857142857142857	1987	310	1690	13	0.9935	0.845
126	0.2916666666666667	1987	320	1680	13	0.9935	0.84
127	0.2962962962962963	1987	326	1674	13	0.9935	0.837
128	0.3	1987	327	1673	13	0.9935	0.8365
129	0.3035714285714285	1987	343	1657	13	0.9935	0.8285
130	0.3055555555555555	1987	344	1656	13	0.9935	0.828
131	0.30612244897959184	1987	345	1655	13	0.9935	0.8275
132	0.3068181818181818	1987	346	1654	13	0.9935	0.827
133	0.308641975308642	1987	347	1653	13	0.9935	0.8265
