	ThScore	TP	TN	FP	FN	TPR	FPR
0	0.028571428571428574	2000	0	2000	0	1.0	1.0
1	0.03333333333333333	2000	2	1998	0	1.0	0.999
2	0.03571428571428571	2000	3	1997	0	1.0	0.9985
3	0.040816326530612235	2000	5	1995	0	1.0	0.9975
4	0.04444444444444444	2000	7	1993	0	1.0	0.9965
5	0.047619047619047616	2000	8	1992	0	1.0	0.996
6	0.05	2000	12	1988	0	1.0	0.994
7	0.05357142857142857	2000	17	1983	0	1.0	0.9915
8	0.05555555555555555	2000	18	1982	0	1.0	0.991
9	0.057142857142857134	2000	26	1974	0	1.0	0.987
10	0.05714285714285715	2000	27	1973	0	1.0	0.9865
11	0.0625	2000	30	1970	0	1.0	0.985
12	0.06666666666666668	2000	39	1961	0	1.0	0.9805
13	0.07142857142857142	2000	53	1947	0	1.0	0.9735
14	0.075	2000	57	1943	0	1.0	0.9715
15	0.07500000000000001	2000	58	1942	0	1.0	0.971
16	0.08	2000	59	1941	0	1.0	0.9705
17	0.08333333333333333	2000	63	1937	0	1.0	0.9685
18	0.08571428571428573	2000	75	1925	0	1.0	0.9625
19	0.09375	2000	79	1921	0	1.0	0.9605
20	0.09523809523809523	2000	84	1916	0	1.0	0.958
21	0.1	2000	92	1908	0	1.0	0.954
22	0.10416666666666667	2000	116	1884	0	1.0	0.942
23	0.10714285714285714	2000	117	1883	0	1.0	0.9415
24	0.10909090909090907	2000	118	1882	0	1.0	0.941
25	0.1111111111111111	2000	119	1881	0	1.0	0.9405
26	0.11428571428571427	2000	138	1862	0	1.0	0.931
27	0.1142857142857143	2000	139	1861	0	1.0	0.9305
28	0.12	2000	141	1859	0	1.0	0.9295
29	0.125	2000	144	1856	0	1.0	0.928
30	0.13333333333333333	2000	177	1823	0	1.0	0.9115
31	0.14285714285714285	2000	206	1794	0	1.0	0.897
32	0.15	2000	218	1782	0	1.0	0.891
33	0.15625	2000	240	1760	0	1.0	0.88
34	0.16	2000	241	1759	0	1.0	0.8795
35	0.16666666666666666	2000	244	1756	0	1.0	0.878
36	0.16666666666666669	2000	313	1687	0	1.0	0.8435
37	0.17142857142857146	2000	314	1686	0	1.0	0.843
38	0.1875	2000	315	1685	0	1.0	0.8425
39	0.19047619047619047	2000	326	1674	0	1.0	0.837
40	0.2	2000	335	1665	0	1.0	0.8325
41	0.2083333333333333	2000	400	1600	0	1.0	0.8
42	0.21428571428571427	2000	406	1594	0	1.0	0.797
43	0.2222222222222222	2000	411	1589	0	1.0	0.7945
44	0.2380952380952381	2000	435	1565	0	1.0	0.7825
45	0.24	2000	438	1562	0	1.0	0.781
46	0.25	2000	441	1559	0	1.0	0.7795
47	0.2592592592592593	2000	530	1470	0	1.0	0.735
48	0.26666666666666666	2000	531	1469	0	1.0	0.7345
49	0.2777777777777778	2000	548	1452	0	1.0	0.726
50	0.28125	1999	553	1447	1	0.9995	0.7235
51	0.2857142857142857	1998	553	1447	2	0.999	0.7235
52	0.2916666666666667	1998	566	1434	2	0.999	0.717
53	0.2962962962962963	1998	568	1432	2	0.999	0.716
54	0.3	1998	569	1431	2	0.999	0.7155
55	0.30000000000000004	1998	590	1410	2	0.999	0.705
56	0.3125	1998	592	1408	2	0.999	0.704
57	0.3142857142857143	1998	594	1406	2	0.999	0.703
58	0.3194444444444444	1997	594	1406	3	0.9985	0.703
59	0.3333333333333333	1996	594	1406	4	0.998	0.703
60	0.33333333333333337	1995	698	1302	5	0.9975	0.651
61	0.34545454545454546	1995	703	1297	5	0.9975	0.6485
62	0.35	1994	703	1297	6	0.997	0.6485
63	0.35714285714285715	1994	705	1295	6	0.997	0.6475
64	0.3636363636363637	1993	708	1292	7	0.9965	0.646
65	0.375	1993	709	1291	7	0.9965	0.6455
66	0.3809523809523809	1993	728	1272	7	0.9965	0.636
67	0.3859649122807017	1993	729	1271	7	0.9965	0.6355
68	0.3863636363636364	1992	729	1271	8	0.996	0.6355
69	0.3888888888888889	1991	729	1271	9	0.9955	0.6355
70	0.3928571428571429	1991	730	1270	9	0.9955	0.635
71	0.3939393939393939	1990	730	1270	10	0.995	0.635
72	0.4	1989	730	1270	11	0.9945	0.635
73	0.4166666666666666	1989	776	1224	11	0.9945	0.612
74	0.4166666666666667	1989	777	1223	11	0.9945	0.6115
75	0.42857142857142855	1987	792	1208	13	0.9935	0.604
76	0.4375	1987	801	1199	13	0.9935	0.5995
77	0.4444444444444444	1987	802	1198	13	0.9935	0.599
78	0.45	1987	819	1181	13	0.9935	0.5905
79	0.4571428571428572	1986	822	1178	14	0.993	0.589
80	0.46296296296296297	1986	823	1177	14	0.993	0.5885
81	0.4666666666666666	1984	823	1177	16	0.992	0.5885
82	0.4666666666666667	1984	824	1176	16	0.992	0.588
83	0.475	1984	826	1174	16	0.992	0.587
84	0.4761904761904762	1983	826	1174	17	0.9915	0.587
85	0.4791666666666667	1982	827	1173	18	0.991	0.5865
86	0.5	1981	827	1173	19	0.9905	0.5865
87	0.5102040816326531	1980	957	1043	20	0.99	0.5215
88	0.5277777777777778	1979	957	1043	21	0.9895	0.5215
89	0.5333333333333333	1978	957	1043	22	0.989	0.5215
90	0.5370370370370371	1977	965	1035	23	0.9885	0.5175
91	0.5416666666666666	1976	965	1035	24	0.988	0.5175
92	0.5476190476190476	1975	965	1035	25	0.9875	0.5175
93	0.55	1974	965	1035	26	0.987	0.5175
94	0.5555555555555556	1973	965	1035	27	0.9865	0.5175
95	0.56	1970	975	1025	30	0.985	0.5125
96	0.5625	1970	976	1024	30	0.985	0.512
97	0.5714285714285714	1970	978	1022	30	0.985	0.511
98	0.5833333333333334	1969	985	1015	31	0.9845	0.5075
99	0.5918367346938777	1966	991	1009	34	0.983	0.5045
100	0.59375	1965	991	1009	35	0.9825	0.5045
101	0.6	1964	991	1009	36	0.982	0.5045
102	0.6000000000000001	1959	1017	983	41	0.9795	0.4915
103	0.6071428571428571	1959	1021	979	41	0.9795	0.4895
104	0.625	1958	1021	979	42	0.979	0.4895
105	0.6363636363636364	1956	1036	964	44	0.978	0.482
106	0.6388888888888888	1955	1036	964	45	0.9775	0.482
107	0.6428571428571429	1952	1036	964	48	0.976	0.482
108	0.65	1951	1036	964	49	0.9755	0.482
109	0.6530612244897959	1950	1036	964	50	0.975	0.482
110	0.6666666666666666	1949	1036	964	51	0.9745	0.482
111	0.6666666666666667	1949	1131	869	51	0.9745	0.4345
112	0.675	1947	1132	868	53	0.9735	0.434
113	0.6785714285714286	1946	1132	868	54	0.973	0.434
114	0.6857142857142857	1945	1132	868	55	0.9725	0.434
115	0.6888888888888889	1944	1132	868	56	0.972	0.434
116	0.6944444444444444	1943	1132	868	57	0.9715	0.434
117	0.7	1942	1132	868	58	0.971	0.434
118	0.7000000000000001	1940	1135	865	60	0.97	0.4325
119	0.7037037037037037	1938	1136	864	62	0.969	0.432
120	0.7083333333333334	1935	1136	864	65	0.9675	0.432
121	0.7142857142857143	1934	1136	864	66	0.967	0.432
122	0.7179487179487181	1929	1139	861	71	0.9645	0.4305
123	0.71875	1928	1139	861	72	0.964	0.4305
124	0.72	1927	1139	861	73	0.9635	0.4305
125	0.725	1926	1139	861	74	0.963	0.4305
126	0.7380952380952381	1924	1139	861	76	0.962	0.4305
127	0.7428571428571429	1922	1139	861	78	0.961	0.4305
128	0.75	1920	1139	861	80	0.96	0.4305
129	0.76	1918	1207	793	82	0.959	0.3965
130	0.7666666666666666	1917	1207	793	83	0.9585	0.3965
131	0.7666666666666667	1913	1207	793	87	0.9565	0.3965
132	0.775	1911	1207	793	89	0.9555	0.3965
133	0.7777777777777778	1910	1207	793	90	0.955	0.3965
134	0.78125	1910	1208	792	90	0.955	0.396
135	0.7857142857142857	1908	1208	792	92	0.954	0.396
136	0.7916666666666666	1907	1208	792	93	0.9535	0.396
137	0.7999999999999999	1905	1208	792	95	0.9525	0.396
138	0.8	1905	1212	788	95	0.9525	0.394
139	0.8055555555555555	1902	1234	766	98	0.951	0.383
140	0.8125	1901	1234	766	99	0.9505	0.383
141	0.8148148148148148	1900	1234	766	100	0.95	0.383
142	0.8285714285714286	1899	1234	766	101	0.9495	0.383
143	0.8333333333333333	1898	1234	766	102	0.949	0.383
144	0.8333333333333334	1898	1237	763	102	0.949	0.3815
145	0.8400000000000001	1894	1260	740	106	0.947	0.37
146	0.84375	1893	1260	740	107	0.9465	0.37
147	0.8484848484848485	1891	1260	740	109	0.9455	0.37
148	0.8518518518518519	1890	1260	740	110	0.945	0.37
149	0.8571428571428571	1888	1260	740	112	0.944	0.37
150	0.8666666666666666	1883	1264	736	117	0.9415	0.368
151	0.8666666666666667	1882	1264	736	118	0.941	0.368
152	0.875	1879	1264	736	121	0.9395	0.368
153	0.8800000000000001	1876	1266	734	124	0.938	0.367
154	0.8857142857142858	1874	1266	734	126	0.937	0.367
155	0.8888888888888888	1871	1266	734	129	0.9355	0.367
156	0.8928571428571429	1868	1274	726	132	0.934	0.363
157	0.8999999999999999	1865	1274	726	135	0.9325	0.363
158	0.9	1865	1276	724	135	0.9325	0.362
159	0.90625	1863	1277	723	137	0.9315	0.3615
160	0.9142857142857144	1862	1277	723	138	0.931	0.3615
161	0.9166666666666666	1861	1277	723	139	0.9305	0.3615
