	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	0	3	7	2	0	0	0.09375	0.045454545454545435	0.0	0
1	Iter0002	1	4	3	3	0	0	0.25	0.5454545454545456	-1.4553899999999996e-06	0
2	Iter0003	3	1	8	5	0	0	1.875	1.0	-0.0009191837000000001	0
3	Iter0004	1	2	3	5	0	0	0.8333333333333334	1.0	-3.68492e-05	0
4	Iter0005	3	1	3	2	0	0	2.0	1.0	-0.001110481	0
5	Iter0006	5	2	6	1	0	0	0.4166666666666667	1.0	-0.0004965626962435	0
6	Iter0007	3	2	11	5	0	0	0.6818181818181818	1.0	-3.1276341e-06	0
7	Iter0008	2	2	4	5	0	0	1.25	1.0	-5.8195617e-06	0
8	Iter0009	3	4	5	1	0	0	0.15	0.26573426573426623	-0.0007164587924000001	0
9	Iter0010	2	3	5	4	0	0	0.5333333333333333	1.0	-0.00034893222000000003	0
10	Iter0011	3	3	7	4	0	0	0.5714285714285714	0.6436651583710405	-8.026041999999998e-05	0
11	Iter0012	3	1	6	1	0	0	0.5	1.0	-1.17131957e-05	0
12	Iter0013	1	4	5	2	0	0	0.1	0.2424242424242426	-3.4158099999999994e-06	0
13	Iter0014	4	3	4	2	0	0	0.6666666666666666	1.0	-0.00037019216	0
14	Iter0015	2	4	4	4	0	0	0.5	0.6270396270396283	-0.000275101000542446	0
15	Iter0016	3	3	5	0	0	0	0.16666666666666666	0.1818181818181816	-6.37043678149e-05	0
16	Iter0017	1	1	8	2	0	0	0.25	0.4545454545454548	-4.6577099999999985e-06	0
17	Iter0018	3	5	6	5	0	0	0.5	0.6499166468206725	-1.407017e-05	0
18	Iter0019	4	6	5	1	0	0	0.13333333333333333	0.14510489510489474	-0.000196827654	0
19	Iter0020	4	6	5	3	0	0	0.4	0.6371863430686966	-5.77807893e-05	0
20	Iter0021	3	3	6	5	0	0	0.8333333333333334	1.0	-0.00032544572	0
21	Iter0022	2	2	4	6	0	0	1.5	1.0	-7.26864e-05	0
22	Iter0023	1	3	3	2	0	0	0.2222222222222222	0.5238095238095237	-9.188789999999997e-06	0
23	Iter0024	4	7	0	3	0	0	2.5	0.5054945054945049	-0.0003654964	0
24	Iter0025	0	4	8	1	0	0	0.04444444444444445	0.0069930069930069965	0.0	0
25	Iter0026	8	2	4	5	0	0	5.0	0.16980233388902097	-0.0019059490863000002	0
26	Iter0027	3	3	3	5	0	0	1.6666666666666667	1.0	-1.3474331000000002e-07	0
27	Iter0028	1	2	12	4	0	0	0.16666666666666666	0.22187822497420054	-1.6513400000000004e-06	0
28	Iter0029	1	3	8	2	0	0	0.08333333333333333	0.09490509490509473	-0.000127174	0
29	Iter0030	3	0	4	2	0	0	2.4	0.5000000000000007	-0.000525101398	0
30	Iter0031	4	7	5	7	0	0	0.7999999999999999	1.0	-0.00023733577	0
31	Iter0032	4	4	8	0	0	0	0.1111111111111111	0.07692307692307683	-1.077076756e-06	0
32	Iter0033	3	0	2	2	0	0	4.0	0.42857142857142816	-0.0010810275	0
