	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	4	6	0	1	0	0	1.4285714285714286	1.0	0.0	0
1	Iter0002	9	5	2	2	0	0	1.8	1.0	-1.4553899999999996e-06	0
2	Iter0003	6	5	3	3	0	0	1.2	1.0	-0.0009191837000000001	0
3	Iter0004	3	4	1	3	0	0	2.25	1.0	-3.685286502e-05	0
4	Iter0005	5	6	0	2	0	0	2.571428571428572	0.4871794871794881	-0.001110481	0
5	Iter0006	9	4	2	0	0	0	0.6666666666666666	1.0	-0.0004965626962435	0
6	Iter0007	7	3	8	5	0	0	1.4583333333333333	1.0	-3.1276341e-06	0
7	Iter0008	4	2	2	3	0	0	3.0	0.5670995670995665	-5.8195617e-06	0
8	Iter0009	4	7	1	0	0	0	0.3125	0.4166666666666676	-0.0007164587924000001	0
9	Iter0010	5	4	2	3	0	0	1.875	1.0	-0.00034893222000000003	0
10	Iter0011	7	3	1	0	0	0	1.0	1.0	-8.026041999999998e-05	0
11	Iter0012	6	6	3	0	0	0	0.25	0.22857142857142754	-1.17131957e-05	0
12	Iter0013	9	5	2	1	0	0	0.9	1.0	-3.4158099999999994e-06	0
13	Iter0014	6	5	1	0	0	0	0.5833333333333334	1.0	-0.00037019216	0
14	Iter0015	6	7	2	1	0	0	0.42857142857142855	1.0	-0.000275101000542446	0
15	Iter0016	6	5	2	0	0	0	0.3888888888888889	0.4871794871794877	-6.37043678149e-05	0
16	Iter0017	5	7	2	0	0	0	0.25	0.4615384615384607	-4.6577099999999985e-06	0
17	Iter0018	6	7	2	1	0	0	0.42857142857142855	1.0	-1.407017e-05	0
18	Iter0019	10	6	1	1	0	0	1.6666666666666667	1.0	-0.000196827654	0
19	Iter0020	6	11	1	0	0	0	0.2916666666666667	0.3888888888888907	-5.77807893e-05	0
20	Iter0021	4	6	3	3	0	0	0.6666666666666666	1.0	-0.00032544572	0
21	Iter0022	11	4	3	3	0	0	2.75	0.3543601651186806	-7.26864e-05	0
22	Iter0023	2	9	0	0	0	0	0.3	1.0	-9.188789999999997e-06	0
23	Iter0024	8	12	0	1	0	0	1.3846153846153846	1.0	-0.0003654964	0
24	Iter0025	3	7	3	0	0	0	0.125	0.06993006993007027	0.0	0
25	Iter0026	12	3	1	3	0	0	12.0	0.07094943240454102	-0.0019059490863000002	0
26	Iter0027	9	4	2	2	0	0	2.25	0.5840336134453747	-1.3474331000000002e-07	0
27	Iter0028	6	6	7	2	0	0	0.2857142857142857	0.36656346749225854	-1.6513400000000004e-06	0
28	Iter0029	6	5	2	0	0	0	0.3888888888888889	0.4871794871794877	-0.000127174	0
29	Iter0030	6	3	2	1	0	0	1.0	1.0	-0.000525101398	0
30	Iter0031	8	8	2	4	0	0	2.0	0.6461742591773542	-0.00023733577	0
31	Iter0032	4	8	3	0	0	0	0.1388888888888889	0.07692307692307655	-1.077076756e-06	0
32	Iter0033	6	3	0	2	0	0	5.25	0.1818181818181815	-0.0010810275	0
33	Iter0034	7	3	0	1	0	0	4.0	0.3636363636363637	-9.86699e-07	0
34	Iter0035	6	1	1	2	0	0	12.0	0.18333333333333315	-0.0004782112349999999	0
35	Iter0036	4	7	1	3	0	0	1.7142857142857142	1.0	-1.19102e-06	0
36	Iter0037	9	7	1	0	0	0	0.625	1.0	-0.000926077	0
37	Iter0038	6	3	2	4	0	0	4.0	0.31468531468531424	-5.03573e-05	0
38	Iter0039	8	6	4	0	0	0	0.2571428571428572	0.2450980392156861	-0.00035032243741999993	0
39	Iter0040	4	7	3	2	0	0	0.3809523809523809	0.5961538461538446	-1.92314e-15	0
40	Iter0041	2	3	3	1	0	0	0.2222222222222222	0.5238095238095235	-0.000137876	0
41	Iter0042	8	3	4	1	0	0	0.6666666666666666	1.0	-0.0007642696	0
42	Iter0043	6	3	2	3	0	0	3.0	0.5804195804195786	-1.0331e-06	0
43	Iter0044	6	3	2	0	0	0	0.5833333333333334	1.0	-1.0615567609770001e-05	0
44	Iter0045	10	7	4	1	0	0	0.35714285714285715	0.6129718234981392	-0.00060769733	0
45	Iter0046	8	5	1	0	0	0	0.75	1.0	-0.0003443429	0
46	Iter0047	4	7	7	6	0	0	0.4897959183673469	0.4441883160586887	-7.70145e-07	0
47	Iter0048	8	5	2	3	0	0	2.4000000000000004	0.6078431372549022	-0.00046097134000000007	0
48	Iter0049	4	4	6	0	0	0	0.14285714285714285	0.08491508491508501	-0.000920659	0
49	Iter0050	3	5	2	1	0	0	0.3	0.5454545454545453	-6.06485e-08	0
50	Iter0051	2	5	3	1	0	0	0.13333333333333333	0.2424242424242426	0.0	0
51	Iter0052	5	5	0	1	0	0	2.0	1.0	-0.0006631013647999999	0
52	Iter0053	4	9	1	0	0	0	0.25	0.3571428571428565	0.0	0
53	Iter0054	7	7	2	1	0	0	0.5	1.0	-2.3475477212929002e-05	0
54	Iter0055	4	7	5	0	0	0	0.10416666666666667	0.0336538461538461	-0.00012639700000000002	0
55	Iter0056	9	4	2	0	0	0	0.6666666666666666	1.0	-0.00028879217603	0
56	Iter0057	7	6	4	4	0	0	1.1666666666666667	1.0	-3.03037e-05	0
57	Iter0058	6	11	3	0	0	0	0.14583333333333334	0.073684210526316	-0.00050001186	0
58	Iter0059	4	5	1	2	0	0	1.6	1.0	-4.1797121499999995e-05	0
59	Iter0060	7	4	0	0	0	0	1.6	1.0	-0.000953953441	0
60	Iter0061	8	1	2	0	0	0	1.5	1.0	-0.000709432	0
61	Iter0062	7	10	0	0	0	0	0.7272727272727273	1.0	-0.000671397873013	0
62	Iter0063	8	5	3	1	0	0	0.5333333333333333	1.0	-0.00018517740000000002	0
63	Iter0064	12	4	1	1	0	0	3.0	0.4901960784313731	-7.239072224000001e-05	0
64	Iter0065	7	9	4	2	0	0	0.3888888888888889	0.6351172047766489	-0.00046169099999999997	0
65	Iter0066	4	8	2	1	0	0	0.25	0.5252747252747227	-1.12014e-08	0
66	Iter0067	5	3	4	2	0	0	0.8333333333333334	1.0	-6.50420244466e-05	0
67	Iter0068	6	4	3	3	0	0	1.5	1.0	-0.0011795785241189	0
68	Iter0069	5	2	1	1	0	0	2.5	1.0	0.0	0
69	Iter0070	6	4	2	3	0	0	2.25	0.6083916083916072	-0.000487709466	0
70	Iter0071	8	6	1	3	0	0	4.0	0.5764705882352943	-0.0003368383877	0
71	Iter0072	11	11	0	1	0	0	2.0	1.0	-1.3721687000000002e-05	0
72	Iter0073	7	6	0	3	0	0	4.571428571428571	0.21249999999999933	-0.0007315781606799999	0
73	Iter0074	8	6	1	0	0	0	0.6428571428571429	1.0	-0.00047283320000000005	0
74	Iter0075	5	6	3	2	0	0	0.5555555555555556	1.0	-0.0006980940078999999	0
75	Iter0076	3	3	0	2	0	0	3.0	0.4642857142857145	-0.0005614130000000001	0
76	Iter0077	6	5	1	1	0	0	1.2	1.0	-0.00010344600000000001	0
77	Iter0078	5	1	2	0	0	0	1.0	1.0	-0.0009999963626	0
78	Iter0079	4	4	1	1	0	0	1.0	1.0	-5.483966885e-07	0
79	Iter0080	9	8	0	1	0	0	2.2222222222222223	1.0	-4.9295347000000004e-05	0
80	Iter0081	8	3	0	0	0	0	2.25	1.0	-2.71670182646e-05	0
81	Iter0082	8	4	1	1	0	0	2.0	1.0	-1.6182883669000002e-05	0
82	Iter0083	9	8	3	4	0	0	1.5	1.0	-0.0008034148	0
83	Iter0084	7	6	2	0	0	0	0.3809523809523809	0.4857142857142842	-9.28991e-05	0
84	Iter0085	5	3	2	2	0	0	1.6666666666666667	1.0	-1.50669e-08	0
85	Iter0086	6	6	0	1	0	0	2.0	1.0	0.0	0
86	Iter0087	8	6	5	2	0	0	0.5333333333333333	0.6556587547299609	-0.0009847942	0
87	Iter0088	5	1	3	0	0	0	0.75	1.0	-1.81572e-09	0
88	Iter0089	14	10	2	0	0	0	0.4545454545454545	0.5076923076923088	-0.0026534538442999998	0
89	Iter0090	10	6	3	1	0	0	0.5555555555555556	1.0	-0.000113157932	0
90	Iter0091	7	8	1	0	0	0	0.4444444444444444	1.0	-0.00076826122037	0
91	Iter0092	7	6	2	4	0	0	2.333333333333333	0.6284829721362208	-0.0003528222600000001	0
92	Iter0093	7	6	2	2	0	0	1.1666666666666667	1.0	-0.000237719383	0
93	Iter0094	7	11	3	1	0	0	0.21212121212121213	0.2932330827067661	-8.36442e-05	0
94	Iter0095	10	5	0	2	0	0	5.5	0.15441176470588236	-0.0008452872000000001	0
95	Iter0096	7	5	2	3	0	0	2.1	0.6199095022624421	0.0	0
96	Iter0097	9	5	3	3	0	0	1.8	0.6424148606811155	-0.0003469184468	0
97	Iter0098	7	7	2	0	0	0	0.3333333333333333	0.4749999999999993	-3.444367e-05	0
