	IterId	dN	dS	pN	pS	bdN	bpN	MkScore	FSPVal	SelCoef	PosSel
0	Iter0001	5	5	7	5	0	0	0.7142857142857143	1.0	-6.4498e-07	0
1	Iter0002	5	4	4	2	0	0	0.625	1.0	-0.0007382220869999999	0
2	Iter0003	6	10	8	1	0	0	0.075	0.03300578812760825	-8.406740000000002e-07	0
3	Iter0004	5	6	2	4	0	0	1.6666666666666667	1.0	-6.010318895832e-08	0
4	Iter0005	10	6	5	2	0	0	0.6666666666666667	1.0	-0.00025667666	0
5	Iter0006	3	2	7	3	0	0	0.6428571428571428	1.0	0.0	0
6	Iter0007	5	8	2	2	0	0	0.625	1.0	-7.91012204e-06	0
7	Iter0008	9	5	6	1	0	0	0.3	0.6126160990712111	-0.000189857907643	0
8	Iter0009	10	9	3	0	0	0	0.275	0.24025974025973984	-0.0016032685276999995	0
9	Iter0010	3	0	6	7	0	0	4.571428571428571	0.21249999999999933	-0.0009067130000000001	0
10	Iter0011	6	5	9	3	0	0	0.4	0.4003230582850977	-0.0005142701514	0
11	Iter0012	5	6	3	2	0	0	0.5555555555555556	1.0	-2.843360983305e-08	0
12	Iter0013	4	4	5	0	0	0	0.16666666666666666	0.1048951048951053	-0.000128872	0
13	Iter0014	3	11	10	2	0	0	0.054545454545454536	0.004832413514604911	-0.000546611	0
14	Iter0015	11	3	3	3	0	0	3.6666666666666665	0.3027089783281745	-0.00055367852	0
15	Iter0016	6	5	5	3	0	0	0.72	1.0	-3.01301e-05	0
16	Iter0017	5	5	4	2	0	0	0.5	0.6328671328671309	0.0	0
17	Iter0018	9	3	6	3	0	0	1.5	1.0	-0.00011701700000000001	0
18	Iter0019	3	3	8	5	0	0	0.625	1.0	-0.0002086087	0
19	Iter0020	4	13	6	1	0	0	0.05128205128205129	0.008841273143332716	-8.395819999999998e-10	0
20	Iter0021	4	6	5	0	0	0	0.11904761904761905	0.04395604395604387	-9.625979999999999e-05	0
21	Iter0022	2	4	8	4	0	0	0.25	0.3212669683257923	-0.000704773	0
22	Iter0023	6	7	8	2	0	0	0.21428571428571427	0.1967963386727689	-6.53716189268e-05	0
23	Iter0024	7	4	2	4	0	0	3.5	0.3348416289592757	-0.00044823762910000005	0
24	Iter0025	5	8	10	5	0	0	0.3125	0.2545065509041144	0.0	0
25	Iter0026	3	9	7	3	0	0	0.14285714285714285	0.0835573095635011	-5.427850000000001e-05	0
26	Iter0027	3	3	3	1	0	0	0.3333333333333333	0.5714285714285717	0.0	0
27	Iter0028	6	5	4	0	0	0	0.2333333333333333	0.23076923076923045	-8.828759e-05	0
28	Iter0029	7	3	9	4	0	0	1.0370370370370372	1.0	-0.0007063456408999999	0
29	Iter0030	2	8	5	2	0	0	0.1	0.05841217605923488	-8.75065e-12	0
30	Iter0031	5	6	2	6	0	0	2.5000000000000004	0.6332460109549893	-1.6783864999999998e-05	0
31	Iter0032	9	8	4	1	0	0	0.28125	0.3602187286397813	-0.00024178500086316	0
32	Iter0033	9	5	8	2	0	0	0.45	0.6529366895499655	-8.472387341e-05	0
33	Iter0034	8	5	3	5	0	0	2.666666666666667	0.3869969040247687	-0.00021331611	0
34	Iter0035	10	6	8	1	0	0	0.2083333333333333	0.3548408570834209	-0.00034617720000000004	0
35	Iter0036	5	2	4	7	0	0	4.375	0.3348416289592764	-0.00014249417683300002	0
36	Iter0037	7	4	5	1	0	0	0.35	0.6000323206205543	-0.000424675154254	0
37	Iter0038	8	4	4	3	0	0	1.5	1.0	-0.00027189219000000003	0
38	Iter0039	9	10	4	2	0	0	0.45	0.644720496894412	-0.000552881	0
39	Iter0040	4	11	4	0	0	0	0.08333333333333334	0.018059855521155882	-0.000149581	0
40	Iter0041	5	2	12	4	0	0	0.8333333333333334	1.0	-0.0004780205035	0
41	Iter0042	3	3	7	4	0	0	0.5714285714285714	0.6436651583710405	-0.00125607271397	0
42	Iter0043	6	7	3	1	0	0	0.2857142857142857	0.5764705882352927	-0.00011725287	0
43	Iter0044	4	8	3	0	0	0	0.1388888888888889	0.07692307692307655	-5.54469e-07	0
44	Iter0045	3	5	4	1	0	0	0.15	0.2657342657342665	0.0	0
45	Iter0046	5	6	3	1	0	0	0.2777777777777778	0.5692307692307697	0.0	0
46	Iter0047	6	5	7	1	0	0	0.17142857142857146	0.17698658410732676	-1.193888e-05	0
47	Iter0048	9	9	7	2	0	0	0.2857142857142857	0.2311212814645328	-0.000137947801	0
48	Iter0049	6	10	5	4	0	0	0.48	0.4340826490779405	0.0	0
49	Iter0050	12	6	3	2	0	0	1.3333333333333333	1.0	-0.0007034990479249801	0
50	Iter0051	3	6	5	0	0	0	0.09523809523809523	0.030969030969030927	-2.17444e-06	0
51	Iter0052	9	7	5	4	0	0	1.0285714285714287	1.0	-0.00107017564727	0
52	Iter0053	4	6	6	1	0	0	0.1111111111111111	0.13399835458658976	0.0	0
53	Iter0054	2	4	12	1	0	0	0.041666666666666664	0.0172858617131063	-2.7922500000000002e-06	0
54	Iter0055	10	6	8	5	0	0	1.0416666666666667	1.0	-0.000126667377	0
55	Iter0056	4	8	4	5	0	0	0.625	0.6730650154798746	-3.7276847230000005e-06	0
56	Iter0057	5	2	9	7	0	0	1.9444444444444442	0.657019787319965	-0.00010025556	0
57	Iter0058	11	4	4	3	0	0	2.0625	0.6302244582043344	-0.000667530119722	0
58	Iter0059	2	6	7	3	0	0	0.14285714285714285	0.15343480049362418	0.0	0
59	Iter0060	5	6	8	0	0	0	0.09523809523809523	0.018059855521155813	-0.000366397413	0
60	Iter0061	8	11	3	1	0	0	0.2424242424242425	0.3167701863354019	-0.0001515332	0
61	Iter0062	2	6	4	5	0	0	0.4166666666666666	0.619909502262443	-0.00036977699999999995	0
62	Iter0063	5	15	5	3	0	0	0.2	0.09128552606813443	-3.06816e-06	0
63	Iter0064	5	5	6	3	0	0	0.5	0.6499166468206714	-4.6224763810000007e-05	0
64	Iter0065	3	10	4	4	0	0	0.3	0.3457516339869283	-4.3476800000000003e-16	0
65	Iter0066	5	5	7	2	0	0	0.2857142857142857	0.3498452012383896	-8.6232846e-05	0
