	ThScore	TP	TN	FP	FN	TPR	FPR
0	0.023809523809523808	1991	0	2009	0	1.0	1.0
1	0.025	1991	1	2008	0	1.0	0.9995022399203584
2	0.028571428571428567	1991	2	2007	0	1.0	0.9990044798407167
3	0.03125	1991	3	2006	0	1.0	0.9985067197610752
4	0.03333333333333333	1991	5	2004	0	1.0	0.9975111996017919
5	0.03571428571428571	1991	7	2002	0	1.0	0.9965156794425087
6	0.037037037037037035	1991	9	2000	0	1.0	0.9955201592832255
7	0.040816326530612235	1991	10	1999	0	1.0	0.9950223992035838
8	0.04166666666666666	1990	10	1999	1	0.9994977398292315	0.9950223992035838
9	0.045454545454545456	1990	15	1994	1	0.9994977398292315	0.9925335988053758
10	0.047619047619047616	1990	16	1993	1	0.9994977398292315	0.9920358387257342
11	0.05	1990	17	1992	1	0.9994977398292315	0.9915380786460926
12	0.05357142857142857	1990	26	1983	1	0.9994977398292315	0.987058237929318
13	0.05555555555555555	1990	28	1981	1	0.9994977398292315	0.9860627177700348
14	0.057142857142857134	1990	29	1980	1	0.9994977398292315	0.9855649576903932
15	0.061224489795918366	1990	30	1979	1	0.9994977398292315	0.9850671976107516
16	0.0625	1990	31	1978	1	0.9994977398292315	0.98456943753111
17	0.06666666666666668	1990	36	1973	1	0.9994977398292315	0.982080637132902
18	0.07142857142857142	1989	51	1958	2	0.9989954796584631	0.9746142359382778
19	0.07407407407407407	1989	57	1952	2	0.9989954796584631	0.971627675460428
20	0.075	1989	58	1951	2	0.9989954796584631	0.9711299153807864
21	0.07500000000000001	1989	59	1950	2	0.9989954796584631	0.9706321553011449
22	0.08	1989	60	1949	2	0.9989954796584631	0.9701343952215032
23	0.08333333333333333	1989	65	1944	2	0.9989954796584631	0.9676455948232952
24	0.0857142857142857	1989	96	1913	2	0.9989954796584631	0.9522150323544052
25	0.08571428571428573	1989	97	1912	2	0.9989954796584631	0.9517172722747635
26	0.09375	1989	99	1910	2	0.9989954796584631	0.9507217521154804
27	0.09523809523809523	1989	104	1905	2	0.9989954796584631	0.9482329517172723
28	0.1	1989	109	1900	2	0.9989954796584631	0.9457441513190642
29	0.10714285714285714	1989	132	1877	2	0.9989954796584631	0.9342956694873071
30	0.1111111111111111	1989	134	1875	2	0.9989954796584631	0.9333001493280239
31	0.11111111111111112	1989	153	1856	2	0.9989954796584631	0.9238427078148332
32	0.11363636363636365	1989	154	1855	2	0.9989954796584631	0.9233449477351916
33	0.11428571428571427	1989	155	1854	2	0.9989954796584631	0.9228471876555501
34	0.1142857142857143	1989	157	1852	2	0.9989954796584631	0.9218516674962668
35	0.11904761904761905	1989	160	1849	2	0.9989954796584631	0.920358387257342
36	0.12	1989	161	1848	2	0.9989954796584631	0.9198606271777003
37	0.125	1989	163	1846	2	0.9989954796584631	0.9188651070184172
38	0.13333333333333333	1986	196	1813	5	0.9974886991461577	0.9024390243902439
39	0.13636363636363635	1984	209	1800	7	0.9964841788046208	0.8959681433549029
40	0.14285714285714285	1984	210	1799	7	0.9964841788046208	0.8954703832752613
41	0.14814814814814814	1981	226	1783	10	0.9949773982923155	0.8875062220009955
42	0.15	1981	229	1780	10	0.9949773982923155	0.8860129417620707
43	0.15000000000000002	1980	246	1763	11	0.994475138121547	0.8775510204081632
44	0.16	1980	248	1761	11	0.994475138121547	0.8765555002488801
45	0.16071428571428573	1980	250	1759	11	0.994475138121547	0.8755599800895968
46	0.16666666666666666	1980	251	1758	11	0.994475138121547	0.8750622200099551
47	0.16666666666666669	1976	324	1685	15	0.9924660974384731	0.8387257341961175
48	0.1714285714285714	1975	326	1683	16	0.9919638372677047	0.8377302140368342
49	0.175	1975	327	1682	16	0.9919638372677047	0.8372324539571926
50	0.17857142857142858	1974	327	1682	17	0.9914615770969362	0.8372324539571926
51	0.18181818181818185	1973	330	1679	18	0.9909593169261678	0.8357391737182678
52	0.1851851851851852	1973	331	1678	18	0.9909593169261678	0.8352414136386261
53	0.1875	1973	333	1676	18	0.9909593169261678	0.834245893479343
54	0.19047619047619047	1971	347	1662	20	0.9899547965846308	0.8272772523643603
55	0.2	1970	351	1658	21	0.9894525364138623	0.8252862120457939
56	0.2083333333333333	1968	416	1593	23	0.9884480160723255	0.7929318068690892
57	0.21428571428571427	1963	420	1589	28	0.9859367152184831	0.7909407665505227
58	0.21875	1961	429	1580	30	0.9849321948769463	0.7864609258337482
59	0.2222222222222222	1960	429	1580	31	0.9844299347061778	0.7864609258337482
60	0.22222222222222224	1955	450	1559	36	0.9819186338523355	0.7760079641612743
61	0.225	1954	451	1558	37	0.9814163736815671	0.7755102040816326
62	0.2285714285714285	1953	451	1558	38	0.9809141135107986	0.7755102040816326
63	0.2333333333333333	1951	451	1558	40	0.9799095931692616	0.7755102040816326
64	0.2363636363636364	1950	452	1557	41	0.9794073329984933	0.775012444001991
65	0.2380952380952381	1949	452	1557	42	0.9789050728277248	0.775012444001991
66	0.24	1948	454	1555	43	0.9784028126569563	0.7740169238427078
